DTXSID_combined,Formula,Mass,Name,NumSpectra
DTXSID6040587,C14H12O4,244.073559,"3,3',4,5'-Tetrahydroxy-trans-stilbene",3.0
DTXSID6040618,C17H12F9NO3S,481.039418,T0901317,3.0
DTXSID6040660,C24H40O5,408.287574,Cholic acid,3.0
DTXSID6041052,C9H18O5S,238.087494,Isopropyl ß-D-ThiogalactoPyranoside,5.0
DTXSID6041056,C6H14N4O2,174.111676,L-Arginine,5.0
DTXSID6041131,C28H26N4O3,466.200491,Staurosporine,3.0
DTXSID6041133,C14H20N2O3,264.147393,SAHA,6.0
DTXSID60415272,C42H81NO3,647.621645,Nervonic Ceramide,3.0
DTXSID6041844,C6H8O6,176.032088,Glucuronolactone,3.0
DTXSID60423554,C23H18N4O3,398.13789,D 4476,6.0
DTXSID60425119,C17H14O4,282.089209,"5,7-Dimethoxyisoflavone",3.0
DTXSID60436982,C17H19Cl2N7O,407.102814,JTE-013,6.0
DTXSID60437378,C40H84N2O5PS,735.583856,Thioetheramide-PC,3.0
DTXSID6043917,C5H10O5,150.052823,D-Ribose,3.0
DTXSID6043919,C4H10O4,122.057909,Erythritol,5.0
DTXSID6044226,C16H14N2O3S,314.072513,Valdecoxib,3.0
DTXSID6045119,C19H22N2O,294.173213,Eburnamonine,3.0
DTXSID6045167,C16H16ClN3O3S,365.06009,Metolazone,3.0
DTXSID6045400,C6H8N4O4,200.054555,Ronidazole,3.0
DTXSID6045614,C33H37N5O5,583.279469,Dihydroergotamine,3.0
DTXSID6045666,C8H8Cl2N4,230.012602,guanabenz,3.0
DTXSID60457819,C23H20Cl2N4O2S,486.068402,(±)-SLV 319,3.0
DTXSID6045870,C8H15NO3,173.105193,Acetyl-L-Leucine,5.0
DTXSID6045874,C25H27N9O8S2,645.1424,cefoperazone,6.0
DTXSID6045903,C43H63NO11,769.440112,Selamectin,6.0
DTXSID6045905,C28H35FO7,502.236682,amcinonide,2.0
DTXSID6045907,C25H32ClFO5,466.19223,Clobetasol propionate,2.0
DTXSID6045909,C20H28N2O3,344.209993,Oxyphencyclimine,3.0
DTXSID6045955,C16H23N5O,301.19026,Tegaserod,3.0
DTXSID6045957,C37H38N2O6,606.272987,Cepharanthine,3.0
DTXSID6046260,C5H7NO3,129.042593,Pyroglutamic acid,4.0
DTXSID6046349,C9H13NO3,183.089543,Levonordefrin,3.0
DTXSID6047525,C23H36O7,424.246104,Pravastatin,3.0
DTXSID6047654,C16H32O2,256.24023,Myristic Acid ethyl ester,5.0
DTXSID6047860,C7H10N2O2S,186.046298,mafenide,3.0
DTXSID6048547,C13H12N2O2,228.089878,Ozagrel,6.0
DTXSID6048549,C19H27N5O4,389.206304,Alfuzosin,3.0
DTXSID6049430,C15H14O3,242.094294,Lapachol,3.0
DTXSID6049690,C6H5NO2,123.032028,Nitrobenzene,3.0
DTXSID60587488,C23H24FN5O2,421.191403,FIPI,3.0
DTXSID6058766,C4H12N2S2,152.04419,Cystamine,3.0
DTXSID6059077,C9H10O4,182.057909,Veratric acid,3.0
DTXSID6059079,C10H7NO2,173.047678,Quinaldic acid,5.0
DTXSID60591661,C7H8N2O2,152.058578,2-Pyrimidin-2-yl-Propionic Acid,5.0
DTXSID6059491,C8H9NO2,151.063329,N-Methylanthranilic Acid,5.0
DTXSID6060133,C16H32O3,272.235145,Juniperic acid,2.0
DTXSID6060210,C10H12O2,164.08373,4-Isopropylbenzoic acid,3.0
DTXSID6061078,C5H8O3,116.047344,a-ketoisovaleric acid,2.0
DTXSID6062626,C7H13NO2,143.094629,1-Aminocyclohexanecarboxylic acid,3.0
DTXSID60629291,C19H36N2O3,340.272593,CUDA,6.0
DTXSID60648023,C16H10BrN3O2,354.995639,BIO,6.0
DTXSID60693937,C9H16N2O4S,248.083078,Thiamet G,3.0
DTXSID60693952,C24H35NO3,385.261694,Docosahexaenoyl Glycine,6.0
DTXSID60693972,C21H29N5O2,383.232125,CAY10598,3.0
DTXSID60693977,C18H30O4,310.214409,trans-EKODE-(E)-Ib,5.0
DTXSID60694000,C22H32O5,376.224974,Resolvin D1,3.0
DTXSID60694005,C22H32O3,344.235145,(±)8-HDoHE,3.0
DTXSID60694020,C22H28F2O5,410.19048,Tafluprost (free acid),6.0
DTXSID60700913,C20H42O3,330.313395,Hexadecyl Methyl Glycerol,5.0
DTXSID60724154,C18H28O3,292.203845,13-epi-12-oxo Phytodienoic Acid,5.0
DTXSID60724553,C20H34O5,354.240624,PGH1,2.0
DTXSID6074336,C4H9NO2,103.063329,Dimethylglycine,3.0
DTXSID6074758,C22H34O2,330.25588,"7Z, 10Z, 13Z, 16Z, 19Z-docosapentaenoic acid",2.0
DTXSID60858165,C21H20O11,448.100561,Naringenin-4'-O-ß-D-Glucuronide,3.0
DTXSID60859511,C4H8O3,104.047344,D(-)-ß-hydroxy butyric acid,6.0
DTXSID60866306,C14H18O4,250.120509,Trolox,6.0
DTXSID60873030,C18H32O2,280.24023,"9(E),11(E)-Conjugated Linoleic Acid",4.0
DTXSID60878565,C21H23NO6,385.152537,Colchiceine,3.0
DTXSID60878848,C6H13NO6,195.074287,Glucosaminic acid,6.0
DTXSID60880022,C41H60N8O10,824.44324,Nodularin,6.0
DTXSID60883210,C10H15N5O10P2,427.029415,ADP,6.0
DTXSID60883230,C3H7NO3,105.042593,L-Serine,5.0
DTXSID60883396,C19H22N2O,294.173213,Cinchonidine,3.0
DTXSID60884166,C7H12N2O3,172.084792,5-d-Hydroxybutyl Hydantoin,6.0
DTXSID60884368,C9H18N2O3,202.131742,L-Leucyl-L- Alanine,5.0
DTXSID60891552,C9H13N3O5,243.085521,Cytidine,6.0
DTXSID60903947,C20H34O6,370.235539,TXB2,2.0
DTXSID70147451,C8H10O3,154.062994,"3,4-Dihydroxyphenyl ethanol",3.0
DTXSID70152141,C7H14O2,130.09938,"alpha,alpha-Dimethyl valeric acid",2.0
DTXSID70152282,C6H5N5O2,179.044324,xanthopterin,2.0
DTXSID70167073,C33H33FO6,544.226117,LY293111,3.0
DTXSID70172485,C13H14O3,218.094294,Eupatoriochromene,3.0
DTXSID70175118,C25H25NO,355.193614,JWH 019,3.0
DTXSID70178705,C13H12O3,216.078644,6-methoxy Naphthalene Acetic Acid,2.0
DTXSID70179898,C32H42O10,586.277798,Khivorin,2.0
DTXSID70180242,C11H10O3,190.062994,Hymecromone Methyl Ether,3.0
DTXSID70181693,C12H24O2,200.17763,Isolauric acid,2.0
DTXSID70182645,C18H28N4O5S,412.178041,BM 567,6.0
DTXSID70186062,C8H8O3,152.047344,4-Acetoxyphenol,3.0
DTXSID70186805,C21H16O8,396.084517,Apigenin Triacetate,3.0
DTXSID70187059,C8H7NO3,165.042593,N-formylanthranilic acid,6.0
DTXSID70188268,C11H11NO3,205.073893,5-Methoxyindoleacetate,5.0
DTXSID70188889,C5H9N3O2,143.069477,Cyclocreatine,3.0
DTXSID70189432,C12H16N4O2,248.127326,8-Cyclopentyltheophylline,6.0
DTXSID70189836,C9H12N2O,164.094963,Kynuramine,3.0
DTXSID70197416,C32H22O10,566.121297,Ginkgetin,3.0
DTXSID70197592,C9H9NO4,195.053158,Salicyluric acid,6.0
DTXSID7020007,C15H20N2O4S,324.114378,acetohexamide,1.0
DTXSID70200353,C14H11N3O,237.090212,Mebendazole metabolite (2-Amino-5-benzoylbenzimidazole),3.0
DTXSID7020265,C11H12Cl2N2O5,322.012327,Chloramphenicol,3.0
DTXSID70203046,C20H22N2O3,338.163043,URB597,3.0
DTXSID70203288,C15H10O5,270.052823,Galangin,6.0
DTXSID7020344,C16H22N4O3,318.169191,LY171883,6.0
DTXSID7020390,C4H8N2O2,116.058578,"1,2-Diacetylhydrazine",5.0
DTXSID70204558,C23H39NO2,361.298079,Cetaben,5.0
DTXSID7020508,C2H7AsO2,137.966201,Cacodylic Acid,6.0
DTXSID7020635,C17H18F3NO,309.134049,Fluoxetine,3.0
DTXSID7020714,C21H30O5,362.209324,Cortisol,4.0
DTXSID7020716,C6H6O2,110.036779,Quinol,2.0
DTXSID7020768,C15H10O6,286.047738,Kaempferol,6.0
DTXSID70209260,C23H44O5,400.318875,"1,2-Didecanoyl-sn-glycerol",3.0
DTXSID7020972,C8H6N4O5,238.033819,Nitrofurantoin,3.0
DTXSID7021106,C6HCl5O,263.847003,Pentachlorophenol,3.0
DTXSID7021237,C33H40N2O9,608.273381,Reserpine,6.0
DTXSID7021310,C12H19NO3,225.136493,Terbutaline,3.0
DTXSID7021362,C7H9NO2S,171.035399,o-Toluenesulfamide,6.0
DTXSID7021605,C6H10O4,146.057909,Adipic acid,1.0
DTXSID7021607,C6H12O2,116.08373,Caproic acid,3.0
DTXSID70216212,C5H11NO2,117.078979,5-Aminopentanoic acid,3.0
DTXSID7021659,C3H4O4,104.010959,Malonic acid,6.0
DTXSID7021869,C7H8O,108.057515,p-cresol,2.0
DTXSID7021948,C11H15NO3,209.105193,Propoxur,3.0
DTXSID7021994,C13H11NO3,229.073893,Fenamisal,3.0
DTXSID7022043,C7H5NO4,167.021858,Dipicolinic acid,5.0
DTXSID7022540,C21H18ClNO6,415.082265,Acemetacin,6.0
DTXSID7022544,C4H6N4O3S2,221.988132,Acetazolamide,3.0
DTXSID7022546,C2H5NO2,75.032028,acetohydroxamic acid,6.0
DTXSID7022590,C9H10N2O3,194.069142,aminohippuric acid,4.0
DTXSID7022592,C25H29I2NO3,645.02368,Amiodarone,3.0
DTXSID7022596,C20H25ClN2O5,408.1452,Amlodipine,2.0
DTXSID7022621,C4H7NO4,133.037508,L-Aspartic Acid,4.0
DTXSID7022673,C27H37FO6,476.257417,ßmethasone valerate,3.0
DTXSID7022756,C15H17N7O5S3,471.045329,cefmetazole,2.0
DTXSID7022881,C14H10N4O5,314.065119,Dantrolene,5.0
DTXSID7022883,C27H29NO10,527.179146,Daunorubicin,3.0
DTXSID70229009,C20H14ClN3,331.087625,MY-5445,6.0
DTXSID7022966,C19H21NO,279.162314,Doxepin,2.0
DTXSID7023019,C7H11NO2,141.078979,Ethosuximide,3.0
DTXSID7023063,C14H10F3NO2,281.066363,Flufenamic Acid,3.0
DTXSID7023067,C17H18F3NO,309.134049,Fluoxetine,3.0
DTXSID7023142,C26H27NO9,497.168581,Idarubicin,3.0
DTXSID7023198,C49H76O20,984.492995,Lanatoside C,3.0
DTXSID7023227,C22H23ClN6O,422.162187,Losartan,6.0
DTXSID7023271,C8H18NO2,160.133754,Methacholine,1.0
DTXSID7023431,C19H24N4O2,340.189926,Pentamidine,3.0
DTXSID7023435,C11H18N2O3,226.131742,Pentobarbital,3.0
DTXSID7023487,C19H21N5O2,351.169525,Pirenzepine,3.0
DTXSID7023510,C12H14N2O2,218.105528,Primidone,6.0
DTXSID7023516,C18H26N2O4,334.189257,Proglumide,6.0
DTXSID7023518,C17H20N2S,284.134719,Promethazine,3.0
DTXSID7023645,C22H24N2O8,444.153266,Tetracycline,5.0
DTXSID7023693,C18H17NO5,327.110673,Tranilast,6.0
DTXSID7023699,C8H8Cl3N3O4S2,378.90218,Trichlormethiazide,3.0
DTXSID70237088,C22H21NO3,347.152144,GW 9508,5.0
DTXSID7024035,C10H10Cl2O3,248.0007,"2,4-Dichlorophenoxybutyric Acid",3.0
DTXSID7025390,C16H35N,241.27695,1-Hexadecylamine,3.0
DTXSID7025506,C18H30O2,278.22458,a-Linolenic Acid,2.0
DTXSID7025508,C8H14O2S2,206.043521,DL-a-Lipoic Acid,3.0
DTXSID7026285,C9H10O3,166.062994,"3,4-Dimethoxy-benzaldehyde",3.0
DTXSID7026368,C7H6O3,138.031694,Salicylic acid,3.0
DTXSID70274337,C8H4Cl2N2O2,229.964983,"2,3-Dihydroxy-6,7-Dichloroquinoxaline",3.0
DTXSID7027544,C4H6O2,86.036779,Crotonic acid,3.0
DTXSID7027621,C7H5NO3S,182.999014,Saccharin,6.0
DTXSID70276578,C20H41NO4S,391.27563,N-stearoyl taurine,6.0
DTXSID70296993,C14H12O4,244.073559,3-Desmethyl-5-Deshydroxyscleroin,3.0
DTXSID7029871,C22H17ClN2,344.108026,Clotrimazole,1.0
DTXSID7029879,C26H28Cl2N4O4,530.148761,Ketoconazole,3.0
DTXSID7031458,C9H9NO,147.068414,Indole-3-Carbinol,2.0
DTXSID7031903,C6H5NO2,123.032028,Picolinic acid,3.0
DTXSID7031955,C13H20N2O,220.157563,Prilocaine,3.0
DTXSID7032002,C14H12O3,228.078644,cis-Resveratrol,6.0
DTXSID7032004,C11H11F3N2O3,276.072177,Flutamide,3.0
DTXSID70343693,C8H10N2O,150.079313,3-methyl Benzamideoxime,3.0
DTXSID70353035,C9H6BrN,206.968362,5-Bromoisoquinoline,3.0
DTXSID70366842,C16H15N3O3S2,361.055483,OU749,6.0
DTXSID7037680,C16H18FN3O3,319.13322,Norfloxacin,3.0
DTXSID70394600,C21H19ClN4O2,394.119654,SB 242084,6.0
DTXSID7040152,C12H16O7,272.089603,Arbutin,3.0
DTXSID7040362,C13H8Cl2N2O4,325.986112,Nicolsamide,6.0
DTXSID7040526,C10H15NO4,213.100108,Kainic Acid,6.0
DTXSID70407683,C11H10O4,206.057909,Eugenitol,6.0
DTXSID7040940,C3H3BrO3,165.926557,Bromopyruvic acid,3.0
DTXSID7041045,C20H37N3O13,527.232638,Hygromycin B,3.0
DTXSID7041091,C6H10N4,138.090546,Pentetrazole,3.0
DTXSID70415208,C28H41NO3,439.308644,Arachidonoyl dopamine,3.0
DTXSID70425004,C23H39NO2,361.298079,R-1 Methanandamide,3.0
DTXSID70425009,C19H38NO7P,423.238589,N-Palmitoyl-L-serine phosphoric acid,3.0
DTXSID7042568,C10H6ClNO3,223.003621,7-Chlorokynurenic Acid,6.0
DTXSID7042691,C29H40N2O9,560.273381,Geldanamycin,3.0
DTXSID7042693,C22H16N4O3,384.12224,SB 431542,3.0
DTXSID7042695,C22H21Cl2IN4O,554.01371,AM251,3.0
DTXSID7044633,C16H16ClN3O3S,365.06009,Indapamide,6.0
DTXSID7044893,C16H32O2,256.24023,2-Hexyldecanoic acid,2.0
DTXSID7045021,C13H20N2O2,236.152478,Procaine,3.0
DTXSID7045281,C13H13N3O5S2,355.029662,Succinylsulfathiazole,6.0
DTXSID7045287,C13H12N2O3S,276.056863,Sulfabenzamide,6.0
DTXSID7045318,C15H16O9,340.079432,Aesculin,6.0
DTXSID7045368,C12H17NO3,223.120843,Bufexamac,6.0
DTXSID7045865,C15H13NO4,271.084458,Acetaminosalol,3.0
DTXSID70458933,C13H23Br2NO3S,430.97654,DDMS,3.0
DTXSID7045940,C9H12N2S,180.072119,Protionamide,6.0
DTXSID7045944,C13H15NO2,217.110279,Securinine,3.0
DTXSID7046540,C5H10O5,150.052823,D-(-)-Lyxose,5.0
DTXSID7046706,C6H10N2O5,190.058971,N-Carbamylglutamate,5.0
DTXSID7046962,C10H21N,155.1674,Pempidine,3.0
DTXSID7047435,C22H29FO4,376.204988,fluorometholone,3.0
DTXSID7048249,C13H19N5,245.164046,Pinacidil,6.0
DTXSID7048457,C12H18ClNO,227.107692,Tulobuterol,3.0
DTXSID7048530,C17H28N2O3,308.209993,benoxinate,3.0
DTXSID7048534,C17H21NO3,287.152144,Ritodrine,3.0
DTXSID7048740,C6H10O8,210.037567,mucic acid,3.0
DTXSID7048742,C21H20O8,400.115818,4'-Demethylepipodophyllotoxin,1.0
DTXSID7048744,C6H12Cl3N,203.003533,Trichlormethine,3.0
DTXSID7049005,C27H36F2O6,494.247995,flumethasone pivalate,3.0
DTXSID7051345,C10H14N5O7P,347.063084,Adenosine5'-monophosphate,3.0
DTXSID7058709,C13H20N4O3,280.153541,(R)-Lisofylline,3.0
DTXSID7058757,CH5N3,59.048347,Guanidine,3.0
DTXSID70587898,C20H40N4O10,496.274444,G-418,3.0
DTXSID7059010,C12H14O5,238.084124,"3,4,5-Trimethoxycinnamic acid",6.0
DTXSID7059430,C4H11NO2,105.078979,"2-Amino-2-methyl-1,3-propanediol",3.0
DTXSID7060122,C4H6N2O2,114.042927,Dihydrouracil,3.0
DTXSID7060417,C6H5NO,107.037114,Nitrosobenzene,3.0
DTXSID7063550,C14H31O3P,278.201081,Tetradecyl Phosphonate,6.0
DTXSID70647507,C5H4N2O2,124.027277,Pyrimidine-4-Carboxylic Acid,3.0
DTXSID70653143,C20H25N5O2,367.200825,CAY10591,6.0
DTXSID70693943,C26H22N2O2,394.168128,Salermide,2.0
DTXSID70703036,C26H37NO2,395.282429,N-(3-hydroxyphenyl)-Arachidonoyl amide,6.0
DTXSID7075424,C3H7NO5S,169.004493,Cysteic acid,5.0
DTXSID70849509,C16H13BrO2,316.009893,(R)-Bromoenol lactone,2.0
DTXSID70849524,C22H37NO5,395.267173,PGE2-EA,3.0
DTXSID70858954,C5H10O5,150.052823,D-(-)-Arabinose,1.0
DTXSID70862692,C7H14O2,130.09938,4-Methyl-hexanoic acid,5.0
DTXSID70876517,C11H15NO2,193.110279,Salsoline,3.0
DTXSID70878516,C20H26N2O2,326.199428,Hydroquinine,3.0
DTXSID70878591,C21H32O5,364.224974,Tetrahydrocortisone,2.0
DTXSID70878879,C6H6N2O2,138.042927,methyl 2-Pyrimidine Carboxylate,3.0
DTXSID70880033,C6H11N3O,141.090212,Histidinol,2.0
DTXSID70883362,C6H13NO2,131.094629,L-Norleucine,3.0
DTXSID70883620,C9H13N3O4,227.090606,Deoxycytidine,3.0
DTXSID70895804,C19H32O2,292.24023,"9(Z),11(E),13(E)-Octadecatrienoic Acid methyl ester",3.0
DTXSID80152117,C10H5N3O3,215.033091,AG-126,3.0
DTXSID80157324,C8H8O2S,168.0245,Methylthiobenzoic acid,3.0
DTXSID80165282,C9H7NO,145.052764,Isoquinoline N-oxide,3.0
DTXSID80184559,C23H13Cl2N3O2,433.038482,AGK2,3.0
DTXSID80184817,C7H14N2O3,174.100442,Theanine,5.0
DTXSID80187106,C17H14O5,298.084124,AH 6809,3.0
DTXSID80190352,C3H9NO3S,139.030314,3-Aminopropanesulphonic Acid,3.0
DTXSID80195908,C16H12O5,284.068473,Genkwanin,6.0
DTXSID80196910,C18H21NO3,299.152144,Neopine,3.0
DTXSID80197705,C15H10O4,254.057909,"3,7-Dihydroxyflavone",6.0
DTXSID80198510,C4H5N3,95.048347,2-Aminopyrazine,5.0
DTXSID80199966,C16H12O6,300.063388,Diosmetin,6.0
DTXSID8020094,C7H7NO2,137.047678,Anthranilic acid,6.0
DTXSID8020123,C12H10N2,182.084398,Azobenzene,3.0
DTXSID8020127,C10H13N5O4,267.096754,Zidovudine,3.0
DTXSID8020179,C6H15NO2,133.110279,Bis (2-hydroxypropyl) amine,3.0
DTXSID8020202,C25H34O6,430.235539,Budesonide,3.0
DTXSID8020256,C10H14O,150.104465,Carvone,3.0
DTXSID80203279,C11H14O3,194.094294,Orthothymotinic Acid,3.0
DTXSID8020333,C13H14O5,250.084124,Citrinin,3.0
DTXSID80203537,C17H26O4,294.183109,Embelin,3.0
DTXSID80203951,C18H39NO3,317.292994,Phytosphingosine,3.0
DTXSID8020541,C15H12N2O2,252.089878,Phenytoin,2.0
DTXSID80205596,C6H14N2O,130.110613,N-Acetylputrescine,3.0
DTXSID8020674,C17H17ClO6,352.071366,Griseofulvin,3.0
DTXSID8020678,C16H14O6,302.079038,Haematoxylin,3.0
DTXSID80207510,C9H11ClN4O2,242.057053,7-Chloroethyltheophylline,3.0
DTXSID8020757,C6H5NO2,123.032028,Isonicotinic acid,6.0
DTXSID8021515,C4H8O2,88.052429,Butyric acid,1.0
DTXSID8021517,C4H4O4,116.010959,Maleic acid,2.0
DTXSID8021642,C18H36O2,284.27153,Stearic acid,2.0
DTXSID8021646,C4H4O5,132.005873,Oxalacetic acid,1.0
DTXSID8021729,C19H12O6,336.063388,Dicumarol,3.0
DTXSID8021775,C9H9N,131.073499,3-Methylindole,3.0
DTXSID8021777,C17H20N4O6,376.138284,Riboflavin (Vitamin B2),2.0
DTXSID8022111,C9H9Cl2NO,217.006119,Propanil,2.0
DTXSID80223275,C6H9N3O,139.074562,4-Amino-5-hydroxymethyl-2-methylpyrimidine,3.0
DTXSID8022371,C19H28O2,288.20893,Testosterone,3.0
DTXSID8022400,C15H10O8,318.037567,Myricetin,6.0
DTXSID8022450,C15H12O7,304.058303,(±)-Taxifolin,6.0
DTXSID8022458,C15H12O2,224.08373,4'-Hydroxychalcone,3.0
DTXSID80225315,C18H20O6,332.125988,Byssochlamic Acid,3.0
DTXSID8022614,C17H17NO2,267.125929,Apomorphine,3.0
DTXSID8022666,C5H12NO2,118.086804,Betaine,3.0
DTXSID8022747,C24H26N2O4,406.189257,Carvedilol,6.0
DTXSID8022749,C16H17N3O5S,363.088891,cefadroxil,4.0
DTXSID8022822,C12H10N2O5,262.058971,Cinoxacin,3.0
DTXSID8023214,C15H11I4NO4,776.68668,L-Thyroxine,3.0
DTXSID8023268,C9H13NO2,167.094629,Metaraminol,3.0
DTXSID8023395,C29H53NO5,495.392374,Orlistat,3.0
DTXSID8023397,C19H19N3O5S,401.104541,Oxacillin,3.0
DTXSID8023472,C31H46O2,450.349781,Phylloquinone,4.0
DTXSID8023509,C15H21N3O,259.168462,Primaquine,3.0
DTXSID8023632,C4H6O6,150.016438,tartaric acid,3.0
DTXSID8023636,C33H30N4O2,514.236876,Telmisartan,6.0
DTXSID8023638,C32H32O13S,656.156362,Teniposide,3.0
DTXSID8023680,C18H37N5O9,467.259128,Tobramycin,3.0
DTXSID8023688,C12H21NO8S,339.098787,Topiramate,3.0
DTXSID8023711,C21H28N2O5,388.199822,Trimethobenzamide,2.0
DTXSID8023719,C24H27NO5S,441.160994,Troglitazone,6.0
DTXSID8023846,C4H10NO3PS,183.0119,Acephate,6.0
DTXSID8023848,C14H20ClNO2,269.118257,Acetochlor,3.0
DTXSID8024311,C2H3FO2,78.011708,Fluoroacetate,2.0
DTXSID8024733,C12H24N2O4,260.173607,carisoprodol,3.0
DTXSID8025258,C21H20N3,314.165723,Homidium,3.0
DTXSID8025961,C3H6O2,74.036779,Propionic acid,2.0
DTXSID8026018,C25H22O10,482.121297,Silybin,6.0
DTXSID8026068,C9H9N3O2S2,255.013618,Sulfathiazole,3.0
DTXSID8026931,C22H42O2,338.318481,13(Z)-Docosenoic Acid,3.0
DTXSID8027169,C6H12O7,196.058303,Gluconic acid,2.0
DTXSID80274161,C15H18O7,310.105253,Picrotin,1.0
DTXSID80274308,C23H30O5,386.209324,17-phenyl-trinor-PGE2,2.0
DTXSID80277490,C8H9NO2,151.063329,Phenylacetohydroxamic Acid,3.0
DTXSID8029868,C33H35FN2O5,558.253,Atorvastatin,3.0
DTXSID8031077,C21H20O6,368.125988,Curcumin,6.0
DTXSID8032627,C19H34O3,310.250795,Methoprene (S),3.0
DTXSID8036788,C22H29N7O5,471.223017,Puromycin,3.0
DTXSID80390592,C22H38O5,382.271924,"16,16-dimethyl PGF2ß",3.0
DTXSID80390597,C20H34O4,338.24571,"(±)8,9-DHET",6.0
DTXSID80399085,C20H10F6N2OS,440.041803,SEW2871,3.0
DTXSID8040436,C10H12N5O6P,329.05252,cAMP,6.0
DTXSID8040438,C9H17NO5,219.110673,Pantothenic Acid,3.0
DTXSID8040646,C10H12N5O7P,345.047434,cGMP,6.0
DTXSID8040648,C11H15NO,177.115364,N-tert-Butyl-a-phenylnitrone,3.0
DTXSID8040723,C13H9ClN2O3,276.03017,GW 9662,5.0
DTXSID8040931,C19H26O3,302.188195,"11ß-hydroxyandrost-4-ene-3,17-dione",3.0
DTXSID8041034,C22H24ClFN4O3,446.152097,Gefitinib,3.0
DTXSID8041082,C5H9NO4,147.053158,N-Methyl-D-aspartic acid,6.0
DTXSID8041084,C13H18N2O5S,314.093642,NS-398,5.0
DTXSID8041111,C18H32O16,504.169035,Raffinose,3.0
DTXSID8041117,C41H76N2O15,836.52457,Roxithromycin,3.0
DTXSID8041327,C7H5NO4,167.021858,"2,3-Pyridinedicarboxylic acid",5.0
DTXSID80415517,C20H38O5,358.271924,"13,14-dihydro Prostaglandin F1a",6.0
DTXSID8041610,C5H10O5,150.052823,L-(+)-Arabinose,2.0
DTXSID8041793,C7H7Cl2NO,190.990469,Clopidol,6.0
DTXSID8041795,C8H17N,127.1361,Coniine,3.0
DTXSID8041903,C4H8O3,104.047344,2-hydroxy-butanoic acid,3.0
DTXSID8042008,C6H11NO5,177.063722,N-(2-Hydroxyethyl)iminodiacetic acid,4.0
DTXSID80423556,C25H42N7O18P3S,853.151988,DL-3-Hydroxybutyryl-CoA,3.0
DTXSID8042424,C14H12N4O2S,300.068096,Sulfaquinoxaline,3.0
DTXSID80435775,C17H18O4,286.120509,CAY10616,6.0
DTXSID8043789,C5H14NO,104.107539,Choline,3.0
DTXSID8044129,C18H15Cl3N2S,396.002152,Sulconazole,3.0
DTXSID8045191,C13H22N4O3S,314.141261,Ranitidine,3.0
DTXSID8045195,C16H24N2O,260.188863,Ropinirole,3.0
DTXSID8045220,C17H20N2O2,284.152478,Tropicamide,3.0
DTXSID8045224,C13H13N5O2,271.106925,Zaprinast,6.0
DTXSID8045351,C11H12N4O3S,280.063011,Sulfamonomethoxine,6.0
DTXSID8045434,C7H10N4O4,214.070205,Etanidazole,6.0
DTXSID8045486,C13H11N3O4S2,337.019097,Tenoxicam,6.0
DTXSID8045567,C14H11Cl2NO2,295.016684,Meclofenamic acid,6.0
DTXSID8045642,C21H30O4,346.214409,Cortexolone,6.0
DTXSID8045648,C4H7NO2,101.047678,t-4-Aminocrotonic Acid (Taca),3.0
DTXSID8045856,C30H26N2O13,622.143489,Calcein,6.0
DTXSID8045933,C16H21N3O2,287.163377,Zolmitriptan,3.0
DTXSID8045937,C19H15ClN2O4,370.072035,Rebamipide,6.0
DTXSID8045983,C5H4N4O,136.038511,Hypoxanthine,6.0
DTXSID8045987,C4H7N3O,113.058912,Creatinine,6.0
DTXSID8045989,C16H21N3,255.173548,Tripelennamine,3.0
DTXSID8046038,C15H18N2O,242.141913,Huperzine A,3.0
DTXSID8046084,C14H13N5O5S2,395.03581,Cefdinir,6.0
DTXSID8046450,C35H36ClNO3S,585.210442,Montelukast,3.0
DTXSID8048155,C15H16Cl2N2O8,422.028371,Chloramphenicol succinate,3.0
DTXSID80482729,C9H6BrN,206.968362,7-Bromoisoquinoline,3.0
DTXSID8048361,C43H66N12O12S2,1006.436457,Oxytocin,2.0
DTXSID8048490,C5H9NO3,131.058243,5(d)-Aminolevulinic Acid,3.0
DTXSID8048492,C22H28FN3O6S,481.168285,Rosuvastatin,6.0
DTXSID8048529,C11H17NO3,211.120843,Metaproterenol,3.0
DTXSID8048860,C11H13N3O,203.105862,Aminoantipyrine,3.0
DTXSID8049412,C8H6N2O,146.048013,4-Hydroxyquinazoline,3.0
DTXSID80513325,C5H6N2O,110.048013,Pyrimidin-4-yl-Methanol,5.0
DTXSID8052566,C17H10O,230.073165,Benzanthrone,3.0
DTXSID80580279,C20H13Cl2FN2O5,450.018555,CAY10595,3.0
DTXSID8058619,C18H34O2,282.25588,Elaidic Acid,2.0
DTXSID8059550,C8H11NO,137.084064,Phenylethanolamine,3.0
DTXSID8059891,C4H6N4O,126.054161,5-Aminoimidazole-4-carboxamide,6.0
DTXSID8060111,C8H10O2,138.06808,2-(4-Hydroxyphenyl)ethanol,3.0
DTXSID80621515,C17H22N3O2,300.171202,CAY10492,3.0
DTXSID8062529,C15H33N,227.2613,n-Pentadecylamine,3.0
DTXSID8064066,C11H9NO2,187.063329,3-amino-2-naphthoic acid,3.0
DTXSID80647856,C21H32FNO4,381.231537,(+)-AS 115,3.0
DTXSID8064802,C12H14O2,190.09938,n-Propyl cinnamate,3.0
DTXSID80648429,C14H8ClF2N3O2S,354.999381,PC190723,2.0
DTXSID80649012,C25H21ClN2O,400.134241,URB447,3.0
